stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding
CLINAN-E,508501,"CLINIQUE DE L'ANJOU",,47.444458,-0.539046,,,0,,,1
CLINANJO,21645,"CLINIQUE DE L'ANJOU",,47.444430,-0.539116,,,0,,,1
CLINIQ-E,27786,"CLINIQUE SAINT DIDIER",,47.485338,-0.587427,,,0,,,1
CLINIQUE,26512,"CLINIQUE SAINT DIDIER",,47.485155,-0.587077,,,0,,,1
CLODOR-E,17722,"CLOS DOREAU",,47.496336,-0.425149,,,0,,,0
CLODOREA,31214,"CLOS DOREAU",,47.496241,-0.425249,,,0,,,0
CLOS9-E,19966,"CLOS NEUF",,47.422519,-0.565596,,,0,,,1
CLOSDU-E,700600,"CLOS DU VAU",,47.577140,-0.458142,,,0,,,0
CLOSDUVA,900000,"CLOS DU VAU",,47.577249,-0.458131,,,0,,,0
CLOSNEUF,23457,"CLOS NEUF",,47.422402,-0.565475,,,0,,,1
CLOSVI-E,20765,"CLOS DE LA VIGNE",,47.441641,-0.611258,,,0,,,1
CLOSVIGN,17761,"CLOS DE LA VIGNE",,47.441596,-0.611293,,,0,,,1
CLOTEA-E,834642,"CLOTEAU",,47.507532,-0.408483,,,0,,,0
CLOTEAU,466331,"CLOTEAU",,47.507515,-0.408623,,,0,,,0
CLOUET,17775,"CLOUET",,47.480228,-0.566247,,,0,,,1
CLOUET-E,6874,"CLOUET",,47.480639,-0.566362,,,0,,,1
CNFPT,22225,"CNFPT",,47.472384,-0.599778,,,0,,,1
CNFPT-E,32156,"CNFPT",,47.472295,-0.600104,,,0,,,1
COINTR-E,6267,"COINTREAU",,47.476442,-0.507312,,,0,,,1
COINTREA,9457,"COINTREAU",,47.476369,-0.507643,,,0,,,1
COLOMB,74257,"COLOMBIER",,47.482464,-0.490580,,,0,,,1
COLOM-E,64617,"COLOMBIER",,47.482555,-0.490383,,,0,,,1
COLTRIAR,23328,"COLTRIE",,47.485318,-0.675836,,,0,,,0
COLTRIE,31143,"COLTRIE",,47.485471,-0.676010,,,0,,,0
CORMI-E,8668,"CORMIERS",,47.458047,-0.515383,,,0,,,1
CORMIER,24903,"CORMIERS",,47.458362,-0.515926,,,0,,,1
CORNBA-E,932372,"BASCULE CORNÉ",,47.471600,-0.340920,,,0,,,0
CORNBASC,78942,"BASCULE CORNÉ",,47.471633,-0.341125,,,0,,,0
CORNCR-E,434360,"CROIX VERTE",,47.474017,-0.354858,,,0,,,0
CORNCROI,650527,"CROIX VERTE",,47.474177,-0.354730,,,0,,,0
CORNMA-E,575617,"CORNE MAIRIE",,47.470907,-0.350614,,,0,,,0
CORNMAIR,544320,"CORNE MAIRIE",,47.470999,-0.350606,,,0,,,0
COSSE,12393,"COSSE",,47.438224,-0.553215,,,0,,,0
COSSE-E,7690,"COSSE",,47.438250,-0.553447,,,0,,,0
COSSIERE,976646,"COSSIERES",,47.526059,-0.448212,,,0,,,0
COTTAGE,4531,"COTTAGE",,47.494799,-0.515339,,,0,,,1
COTTAG-E,5184,"COTTAGE",,47.494589,-0.515134,,,0,,,1
COUBER-E,70,"JEAN BOUIN SCOLAIRE",,47.458882,-0.532832,,,0,,,0
COUBERTI,6822,"JEAN BOUIN SCOLAIRE",,47.459148,-0.532961,,,0,,,0
COUREAU,617489,"COUREAU",,47.420394,-0.368765,,,0,,,0
COUTARDI,310689,"COUTARDIÈRE",,47.466250,-0.408317,,,0,,,0
COUTAR-E,268168,"COUTARDIÈRE",,47.466232,-0.408159,,,0,,,0
CRBEAU,21760,"CROIX DE BEAUVAIS",,47.611882,-0.585323,,,0,,,0
CRBEAU-E,12387,"CROIX DE BEAUVAIS",,47.612736,-0.584940,,,0,,,0
CRBLANCH,20575,"CROIX BLANCHE",,47.480857,-0.517178,,,0,,,0
CRBLAN-E,21587,"CROIX BLANCHE",,47.480756,-0.517145,,,0,,,0
CRESSO-E,191441,"CRESSONNIERE",,47.474326,-0.492340,,,0,,,0
CRESSONN,407603,"CRESSONNIERE",,47.474331,-0.492068,,,0,,,0
CRETAUDI,809228,"CRETAUDIÈRE",,47.475625,-0.366224,,,0,,,0
CRETAU-E,747849,"CRETAUDIÈRE",,47.475550,-0.366299,,,0,,,0
CRFRUX,29507,"CROIX DES FRUX",,47.503213,-0.690965,,,0,,,0
CRFRUX-E,10392,"CROIX DES FRUX",,47.503348,-0.690967,,,0,,,0
CROISE-E,29354,"CROISETTE",,47.450963,-0.600432,,,0,,,1
CROISETT,28700,"CROISETTE",,47.450933,-0.600121,,,0,,,1
CROIXV-E,28430,"ROUTE DE BOUCHEMAINE",,47.444974,-0.577209,,,0,,,0
CROIXVER,27646,"ROUTE DE BOUCHEMAINE",,47.444890,-0.577266,,,0,,,0
CRVESC-E,485025,"CROIX VERTE Scolaire",,47.474234,-0.354750,,,0,,,0
CRVESCOL,697945,"CROIX VERTE Scolaire",,47.474296,-0.354762,,,0,,,0
CSARTHE,114,"CROIX DE SARTHE",,47.539950,-0.570310,,,0,,,0
CSARTH-E,2380,"CROIX DE SARTHE",,47.540117,-0.569923,,,0,,,0
CTRETR-E,6456,"CENTRE DE TRI",,47.452567,-0.570792,,,0,,,1
CTRETRI,2211,"CENTRE DE TRI",,47.452235,-0.570336,,,0,,,1
DAGUCH-E,539974,"DAGUENIÈRE LE CHÊNE",,47.420101,-0.445472,,,0,,,0
DAGUCHEN,564365,"DAGUENIERE LE CHENE",,47.420293,-0.446046,,,0,,,0
DAGUEG-E,732652,"DAGUENIERE PLACE DE L'EGLISE",,47.419300,-0.436781,,,0,,,0
DAGUEGLI,114161,"DAGUENIERE PLACE DE L'EGLISE",,47.419408,-0.436785,,,0,,,0
DAGUER-E,8833,"DOJO DAGUERRE",,47.446498,-0.506870,,,0,,,0
DAGUERRE,2483,"DOJO DAGUERRE",,47.446639,-0.506314,,,0,,,0
DAGUVA-E,863802,"DAGUENIERE VAL D'AUTHION",,47.419284,-0.428108,,,0,,,0
DAGUVALA,929816,"DAGUENIERE VAL D'AUTHION",,47.419390,-0.428294,,,0,,,0
DANEMA,11354,"DANEMARK",,47.527855,-0.597551,,,0,,,1
DANEMA-E,5563,"DANEMARK",,47.527721,-0.597817,,,0,,,1
DANGELIN,79140,"DANIEL GELIN",,47.445119,-0.526964,,,0,,,1
DARWIN,13304,"DARWIN",,47.473837,-0.604198,,,0,,,0
DARWIN-E,12749,"DARWIN",,47.474255,-0.605230,,,0,,,0
DAUTEL,22320,"DAUTEL",,47.442820,-0.483688,,,0,,,0
DAUTEL-E,26667,"DAUTEL",,47.442871,-0.483276,,,0,,,0
DAVIERES,463464,"DAVIERES",,47.583186,-0.477864,,,0,,,0
DEBEAU-E,9943,"DE BEAUVOIR",,47.529041,-0.614687,,,0,,,0
DEBEAUVO,20135,"DE BEAUVOIR",,47.528946,-0.614638,,,0,,,0
DEBU22-E,12625,"DEBUSSY",,47.487187,-0.515386,,,0,,,0
DEBU31-E,9638,"COLLEGE DEBUSSY",,47.488492,-0.515920,,,0,,,0
DEBUSS22,13474,"DEBUSSY",,47.487634,-0.515812,,,0,,,0
DEBUSS31,24570,"COLLÈGE DEBUSSY",,47.488500,-0.515913,,,0,,,0
DEBUSS-E,612,"DEBUSSY",,47.488420,-0.515830,,,0,,,0
DEBUSSY,32335,"DEBUSSY",,47.488310,-0.516113,,,0,,,0
DEGAUL-E,17571,"DE GAULLE",,47.453109,-0.478216,,,0,,,0
DEGAULLE,30690,"DE GAULLE",,47.453360,-0.478316,,,0,,,0
DELACR-E,3905,"DELACROIX",,47.454898,-0.528833,,,0,,,1
DELACROI,5132,"DELACROIX",,47.454901,-0.528627,,,0,,,1
DELATA-E,29323,"DE LATTRE",,47.453187,-0.541377,,,0,,,1
DELATR-E,25487,"DE LATTRE",,47.452337,-0.541852,,,0,,,1
DELATTAS,27760,"DE LATTRE",,47.453364,-0.541200,,,0,,,1
DELATTRE,10046,"DE LATTRE",,47.452609,-0.541648,,,0,,,1
DELESC-E,22260,"DELESCLUZE",,47.466048,-0.605045,,,0,,,1
DELESCL,27348,"DELESCLUZE",,47.466083,-0.604892,,,0,,,1
DESCAZ-E,25148,"DESCAZEAUX",,47.476786,-0.566113,,,0,,,1
DESCAZEA,5599,"DESCAZEAUX",,47.477432,-0.565945,,,0,,,1
DESER-E,60376,"DE SERRE",,47.477763,-0.614765,,,0,,,0
DESERRE,25513,"DE SERRE",,47.477786,-0.615330,,,0,,,0
DESJARDI,18446,"DESJARDINS",,47.477948,-0.530275,,,0,,,1
DESJAR-E,8104,"DESJARDINS",,47.477862,-0.530132,,,0,,,1
DESMAZ,15401,"DESMAZIERES",,47.462542,-0.534526,,,0,,,1
DESMAZ-E,15428,"DESMAZIERES",,47.462647,-0.535002,,,0,,,1
DEUCRO-E,45594,"2 CROIX",,47.474982,-0.528821,,,0,,,1
DEUCROIX,31483,"2 CROIX",,47.474991,-0.529174,,,0,,,1
DEUVAL,17151,"DEUX VALLÉES",,47.568307,-0.498900,,,0,,,0
DEUVAL-E,575510,"DEUX VALLÉES",,47.568263,-0.498745,,,0,,,0
DEUXCR,12239,"DAGUENET",,47.474811,-0.528444,,,0,,,1
DEUXCR-E,19319,"DAGUENET",,47.474758,-0.527973,,,0,,,1
DEZIE-AR,838436,"AVRILLE ADEZIERE",,47.504930,-0.605048,,,0,,,1
DGELIN-E,81163,"DANIEL GELIN",,47.445152,-0.527125,,,0,,,1
DIONNEAU,28948,"DIONNEAU",,47.438788,-0.530002,,,0,,,1
DIONNE-E,9126,"DIONNEAU",,47.438786,-0.530247,,,0,,,1
DIONNI-E,28803,"DIONNIERE",,47.543693,-0.485056,,,0,,,0
DIONNIER,4977,"DIONNIERE",,47.543693,-0.485056,,,0,,,0
DIX8JU-E,22297,"18 JUIN MONTREUIL",,47.529605,-0.618041,,,0,,,0
DIX8JUI,2997,"18 JUIN MONTREUIL",,47.529528,-0.618128,,,0,,,0
DOLANTIN,225971,"DOLANTINES",,47.527976,-0.445027,,,0,,,0
DOMETA-E,21363,"ROUTE DE L'ETANG",,47.507896,-0.607365,,,0,,,0
DOMETANG,19431,"ROUTE DE L'ETANG",,47.507159,-0.607730,,,0,,,0
DOMVAL,15402,"DOMAINE DU VAL",,47.537042,-0.625043,,,0,,,1
DOMVAL-E,366109,"DOMAINE DU VAL",,47.536901,-0.624975,,,0,,,0
DOMVATER,266184,"DOMAINE DU VAL",,47.536643,-0.624790,,,0,,,1
DOUBLO-E,692318,"DOUBLONNIÈRE",,47.403721,-0.668764,,,0,,,0
DOUBLONI,448269,"DOUBLONNIÈRE",,47.403753,-0.668843,,,0,,,0
DOYENNE,24995,"DOYENNE",,47.490608,-0.532581,,,0,,,1
DOYENN-E,10951,"DOYENNE",,47.490584,-0.532206,,,0,,,0
DSBA-ENT,11739,"ZI EST",,47.475329,-0.495720,,,0,,,1
DSBAR-CV,2951,"ZI EST",,47.475293,-0.495581,,,0,,,1
DSCASUB,661157,"DESCAZEAUX SUB",,47.476912,-0.567311,,,0,,,0
DSCAZEAU,24278,"DESCAZEAUX",,47.476515,-0.566920,,,0,,,1
DSCAZE-E,25257,"DESCAZEAUX",,47.476226,-0.565892,,,0,,,1
DUBE,11379,"DUBE",,47.415859,-0.523038,,,0,,,1
DUBE  -E,12097,"DUBE",,47.415415,-0.523316,,,0,,,1
DUBE-E,583889,"DUBE",,47.415419,-0.523256,,,0,,,0
DUBELL-2,646719,"DU BELLAY",,47.492208,-0.513392,,,0,,,1
DUBELLAY,3061,"DU BELLAY",,47.492473,-0.513379,,,0,,,0
DUBELL-E,3812,"DU BELLAY",,47.492176,-0.513243,,,0,,,0
DUMESN-E,5561,"DUMESNIL",,47.473815,-0.566934,,,0,,,1
DUMESNIL,4581,"DUMESNIL",,47.473868,-0.567564,,,0,,,1
DUMNACUS,23298,"DUMNACUS",,47.486392,-0.592077,,,0,,,0
DUNAN,19081,"DUNANT",,47.483529,-0.525567,,,0,,,1
DUNAN-E,14642,"DUNANT",,47.483348,-0.525681,,,0,,,1
DUREL1-E,749082,"DURELLERIES 1",,47.428923,-0.641367,,,0,,,0
DUREL2-E,631634,"DURELLERIES 2",,47.431119,-0.641869,,,0,,,0
DURELLE1,530721,"DURELLERIES 1",,47.428933,-0.641212,,,0,,,0
DURELLE2,489663,"DURELLERIES 2",,47.431100,-0.641738,,,0,,,0
DURVIL-E,22678,"DUMONT D'URVILLE",,47.445056,-0.557235,,,0,,,1
DURVILLE,28495,"DUMONT D'URVILLE",,47.445205,-0.557177,,,0,,,1
EBEAUP-E,9811,"EBEAUPIN",,47.464415,-0.624810,,,0,,,0
EBEAUPIN,22853,"EBEAUPIN",,47.464338,-0.624740,,,0,,,0
EBLE,18451,"EBLE",,47.455317,-0.566319,,,0,,,1
ECHATS,24869,"ECHATS",,47.480706,-0.632067,,,0,,,1
ECHATS-E,30592,"ECHATS",,47.481018,-0.631917,,,0,,,1
ECHMA-E,30440,"ECHMAN",,47.490228,-0.575637,,,0,,,1
ECHMAN,20511,"ECHMAN",,47.490175,-0.575806,,,0,,,1
ECLATE-E,15952,"ECLATERIES",,47.451073,-0.519982,,,0,,,1
ECLATERI,28347,"ECLATERIES",,47.451199,-0.519733,,,0,,,1
ECOANDAR,621938,"ECOLE ANDARD",,47.457398,-0.398655,,,0,,,0
ECOAND-E,792101,"ECOLE ANDARD",,47.457399,-0.398642,,,0,,,0
ECOBAU-A,548823,"ECOLE DE BAUNE",,47.503086,-0.316172,,,0,,,0
ECOBAU-D,366802,"ECOLE DE BAUNE",,47.503093,-0.316221,,,0,,,0
ECOTIE-E,24531,"ECOTIERE",,47.363601,-0.505626,,,0,,,0
ECOTIERE,28731,"ECOTIERE",,47.363515,-0.505663,,,0,,,0
ECPRVI,986309,"ECOLE PRIMAIRE VILLEVEQUE",,47.559407,-0.424159,,,0,,,0
ECUIL-E,3439,"ECUILLE",,47.616502,-0.560938,,,0,,,0
ECUILL,3505,"ECUILLE",,47.616506,-0.560967,,,0,,,0
EDF,6009,"BERGERIE",,47.487553,-0.471236,,,0,,,0
EDF-E,16211,"BERGERIE",,47.487435,-0.471269,,,0,,,0
EGLTRE-E,1318,"EGLISE DE TRELAZE",,47.445443,-0.464612,,,0,,,1
EGLTRELA,208,"EGLISE DE TRELAZE",,47.445574,-0.464941,,,0,,,1
ELYSEE,18951,"ÉLYSÉE",,47.473517,-0.584628,,,0,,,0
ELYSEE-E,20767,"ÉLYSÉE",,47.473710,-0.584793,,,0,,,0
EMPIRE,15565,"EMPIRE",,47.423122,-0.592835,,,0,,,0
EMPIRE-E,15466,"EMPIRE",,47.422909,-0.593306,,,0,,,0
EPINAY,158422,"EPINAY",,47.432629,-0.377339,,,0,,,0
EPINAY-E,729440,"EPINAY",,47.432609,-0.377248,,,0,,,0
EPINET,160711,"L'EPINET",,47.546583,-0.444356,,,0,,,0
EPIRE,27409,"EPIRE",,47.398581,-0.634615,,,0,,,0
EPIRE-E,7152,"EPIRE",,47.398263,-0.634565,,,0,,,0
ERIGNE,30529,"ERIGNE",,47.400795,-0.530711,,,0,,,1
ERIGNE-E,31182,"ERIGNE",,47.400598,-0.530511,,,0,,,1
ESA,6717,"ESA",,47.458532,-0.544915,,,0,,,1
ESA-E,19309,"ESA",,47.458957,-0.545354,,,0,,,1
ESATBE-E,611355,"ESAT LES BEJONNIERES",,47.481344,-0.510196,,,0,,,0
ESATBEJO,241355,"ESAT LES BEJONNIERES",,47.481282,-0.510115,,,0,,,0
ESCALAV,28477,"ESSCA",,47.476035,-0.599163,,,0,,,0
ESNAUD-E,91404,"L'ESNAUDERIE",,47.593146,-0.549715,,,0,,,0
ESNAUDER,511998,"L'ESNAUDERIE",,47.593253,-0.549823,,,0,,,0
ESPAC-AR,301948,"ESPACE ANJOU",,47.468151,-0.526070,,,0,,,1
ESPACE5A,8609,"ESPACE ANJOU",,47.467390,-0.520326,,,0,,,1
ESPACE5B,6519,"ESPACE ANJOU",,47.467591,-0.520484,,,0,,,1
ESPACEAN,18251,"ESPACE ANJOU",,47.468151,-0.526070,,,0,,,0
ESPAJEUN,28726,"MAISON DE LA DANSE",,47.488869,-0.584872,,,0,,,1
ESPJEU-E,1080,"MAISON DE LA DANSE",,47.488519,-0.585299,,,0,,,1
ESPLO-E,17768,"ESPACE LONGUENEE",,47.540160,-0.672764,,,0,,,0
ESP-LON,16227,"ESPACE LONGUENEE",,47.540102,-0.672993,,,0,,,0
ESPMON-E,34314,"ESPERANTO",,47.529501,-0.603745,,,0,,,1
ESPMONTR,15922,"ESPERANTO",,47.529419,-0.603658,,,0,,,1
ESSCA,86,"ESSCA",,47.476231,-0.599592,,,0,,,0
ESTAMI-E,673452,"ESTAMINET",,47.565754,-0.503686,,,0,,,0
ESTAMINE,579551,"ESTAMINET",,47.565738,-0.503877,,,0,,,0
ETAS,32370,"ETAS",,47.524535,-0.619971,,,0,,,0
ETAS-E,15715,"ETAS",,47.524532,-0.619972,,,0,,,0
EVENT-AR,256533,"EVENTARD",,47.496874,-0.514998,,,0,,,1
EVENTA-T,805219,"EVENTARD",,47.496874,-0.514998,,,0,,,1
FACUL-SS,7400,"FACULTE",,47.479322,-0.550989,,,0,,,1
FACULT-E,30202,"FACULTE",,47.479299,-0.550760,,,0,,,1
FARCY-E,1432,"BALZAC",,47.473415,-0.578225,,,0,,,0
FENCH-E,955983,"CHAMP FLEURI FENEU",,47.567766,-0.579312,,,0,,,0
FENCHFL,815465,"CHAMP FLEURI FENEU",,47.567914,-0.579310,,,0,,,0
FENEU-AR,565789,"EGLISE DE FENEU",,47.569634,-0.594409,,,0,,,1
FENEUBUS,36001,"EGLISE DE FENEU",,47.569634,-0.594409,,,0,,,1
FENEU-ZA,888767,"ZA FENEU ARRIVEE",,47.579174,-0.591391,,,0,,,0
FFAURE,28159,"FELIX FAURE",,47.485660,-0.547307,,,0,,,0
FFAURE-E,13088,"FELIX FAURE",,47.485487,-0.546939,,,0,,,0
FIEFGENT,22382,"FIEF GENTIL",,47.533317,-0.526159,,,0,,,0
FIEGEN-E,24053,"FIEF GENTIL",,47.533279,-0.526050,,,0,,,0
FMEDEC-E,2930,"FACULTE DE MEDECINE",,47.487390,-0.552561,,,0,,,1
FMEDECIN,10330,"FACULTE DE MEDECINE",,47.487180,-0.552285,,,0,,,1
FMITTE-E,8589,"SAINT SERGE UNIVERSITE",,47.476581,-0.551174,,,0,,,1
FMITTERA,6467,"SAINT SERGE UNIVERSITE",,47.476642,-0.551968,,,0,,,1
FOCH .-E,11393,"FOCH MAISON BLEUE",,47.469101,-0.549773,,,0,,,1
FO-LOR-R,170,"FOCH MAISON BLEUE",,47.469676,-0.548989,,,0,,,1
FONTAI-E,26615,"FONTAINE FENEU",,47.569663,-0.590349,,,0,,,0
FONTAINE,15253,"FONTAINE FENEU",,47.569642,-0.590538,,,0,,,0
FORGES,3128,"FORGES",,47.386438,-0.645165,,,0,,,0
FORGES-E,1732,"FORGES",,47.386304,-0.645229,,,0,,,0
FOUDON,534977,"FOUDON",,47.492288,-0.425368,,,0,,,0
FOUDON-E,375171,"FOUDON",,47.492273,-0.425210,,,0,,,0
FOUILLOU,322999,"FOUILLOUX",,47.417866,-0.668967,,,0,,,0
FOUQUE-E,28861,"FOUQUETTERIE",,47.468274,-0.705249,,,0,,,0
FOUQUETT,1497,"FOUQUETTERIE",,47.467921,-0.705179,,,0,,,0
FOUSSEAU,24740,"FOUSSEAUX",,47.515771,-0.468508,,,0,,,0
FOUSSE-E,25785,"FOUSSEAUX",,47.515807,-0.468631,,,0,,,0
FRANCA-E,27417,"FRANCAISERIE",,47.521484,-0.466227,,,0,,,1
FRANCAIS,26601,"FRANCAISERIE",,47.520938,-0.465769,,,0,,,1
FRANVI-E,13502,"VILLON",,47.433643,-0.522855,,,0,,,1
FRANVILL,15918,"VILLON",,47.433724,-0.523151,,,0,,,1
FRATE-E,71441,"FRATERNITE",,47.490839,-0.561683,,,0,,,1
FRATER,49164,"FRATERNITE",,47.491015,-0.562371,,,0,,,1
FRAVISCO,697386,"COLLEGE FRANCOIS VILLON",,47.433030,-0.521968,,,0,,,0
FRAVIS-E,882303,"COLLEGE FRANCOIS VILLON",,47.433313,-0.521492,,,0,,,0
FRCEVE-E,15734,"CEVERT",,47.446567,-0.543635,,,0,,,1
FRCEVERT,14982,"CEVERT",,47.446348,-0.544187,,,0,,,1
FREMON-E,5869,"FREMOND",,47.485763,-0.561906,,,0,,,0
FREMONT,22950,"FREMOND",,47.485690,-0.561319,,,0,,,0
FREMUR,18974,"FREMUR",,47.458710,-0.558224,,,0,,,1
FREMUR-E,19151,"FREMUR",,47.458583,-0.558089,,,0,,,1
FRESNA-E,27900,"FRESNAIES",,47.448234,-0.500900,,,0,,,1
FRESNAIE,23491,"FRESNAIES",,47.448053,-0.500483,,,0,,,1
FRESN-AR,29527,"LE FRESNE",,47.442411,-0.583651,,,0,,,0
FRESNE,32041,"LE FRESNE",,47.442418,-0.583650,,,0,,,0
FRMEIL-E,27294,"MEILLAND",,47.448620,-0.546355,,,0,,,1
FRMEILLA,24551,"MEILLAND",,47.447971,-0.546519,,,0,,,0
FROMIO-E,678514,"FROMIOUX",,47.509993,-0.716868,,,0,,,0
FROMIOUX,159425,"FROMIOUX",,47.509048,-0.714996,,,0,,,0
FRONDEMA,22268,"FRONT DE MAINE",,47.472514,-0.566587,,,0,,,1
FRONDM-E,13856,"FRONT DE MAINE",,47.472260,-0.566167,,,0,,,1
FUNAUL-E,211846,"FUNAULT",,47.534658,-0.456759,,,0,,,0
FUNAULT,368680,"FUNAULT",,47.534595,-0.456771,,,0,,,0
GADIFA-E,226554,"GADIFAIX",,47.576028,-0.449430,,,0,,,0
GADIFAIX,789137,"GADIFAIX",,47.576137,-0.449491,,,0,,,0
GAIGNE,150305,"GAIGNE",,47.384000,-0.552437,,,0,,,0
GALIL-E,9088,"GALILEE",,47.456596,-0.667856,,,0,,,0
GALILEE,17363,"GALILEE",,47.456345,-0.667239,,,0,,,0
GALLIE,3438,"GALLIENI",,47.434617,-0.524572,,,0,,,1
GALLI-E,4908,"GALLIENI",,47.434827,-0.524525,,,0,,,1
GALLIE-E,12457,"PLACE DE L'EUROPE",,47.486208,-0.528974,,,0,,,0
GALLIENI,16963,"PLACE DE L'EUROPE",,47.486083,-0.528696,,,0,,,0
GARD-D-E,735774,"MAIRIE DE SAINT SYLVAIN",,47.519795,-0.471135,,,0,,,1
GARDON-E,38569,"GARDONNE",,47.521629,-0.470926,,,0,,,0
GARDONNE,12906,"GARDONNE",,47.521768,-0.471949,,,0,,,0
GARDOT,27530,"GARDOT",,47.468285,-0.533353,,,0,,,1
GARDOT-E,17618,"GARDOT",,47.468284,-0.533103,,,0,,,1
GAREBO-E,14886,"GARE DE BOUCHEMAINE",,47.416676,-0.614858,,,0,,,1
GAREBOUC,13972,"GARE DE BOUCHEMAINE",,47.416637,-0.614744,,,0,,,1
GARECO-E,23799,"GARE D'ECOUFLANT",,47.503879,-0.519712,,,0,,,0
GARECOUF,30849,"GARE D'ECOUFLANT",,47.503599,-0.520183,,,0,,,0
GAREPA-E,715,"GARES PAPIN",,47.465169,-0.557569,,,0,,,0
GAREPAPI,16316,"GARES PAPIN",,47.464917,-0.557761,,,0,,,0
GARESEMA,21525,"GARES SEMARD",,47.464955,-0.559286,,,0,,,0
GARESNCF,18137,"ANGERS GARES",,47.464686,-0.558011,,,0,,,0
GARPAPIN,26880,"ANGERS GARES",,47.464686,-0.558011,,,0,,,0
GARR-AR,7592,"GARES SEMARD",,47.464955,-0.559286,,,0,,,0
GARVIB-E,117813,"GARE VIEUX BRIOLLAY",,47.572999,-0.482547,,,0,,,0
GARVIBRI,30863,"GARE VIEUX BRIOLLAY",,47.573108,-0.482801,,,0,,,0
GASNIE-E,30059,"GASNIER",,47.485229,-0.571675,,,0,,,1
GASNIER,21628,"GASNIER",,47.485220,-0.571879,,,0,,,1
GASPAL-E,409,"GASPALON",,47.452852,-0.507281,,,0,,,0
GASPALON,21485,"GASPALON",,47.453286,-0.506952,,,0,,,0
GATS,7008,"LES GATS",,47.474404,-0.517656,,,0,,,1
GAUBER-E,12547,"LA BARRE",,47.474429,-0.599540,,,0,,,0
GAUBERT,18121,"GAUBERT",,47.475087,-0.599754,,,0,,,0
GAUBLOCA,18625,"GAUBOURGS",,47.448383,-0.572388,,,0,,,1
GAUBLOCB,21184,"GAUBOURGS",,47.448444,-0.573255,,,0,,,0
GAUBOU-E,23234,"GAUBOURGS",,47.449319,-0.573138,,,0,,,0
GAUBOUR5,29955,"GAUBOURGS",,47.447972,-0.572448,,,0,,,1
GAUGUI-E,397148,"PAUL GAUGUIN",,47.526696,-0.464142,,,0,,,1
GAUGUIN,168097,"PAUL GAUGUIN",,47.526766,-0.464629,,,0,,,1
GAUTIE-E,615013,"PAS GAUTIER",,47.471712,-0.409417,,,0,,,0
GAUTIER,538212,"PAS GAUTIER",,47.471528,-0.409564,,,0,,,0
GBREM-E,25296,"GARES BREMONT",,47.465715,-0.559484,,,0,,,1
GDMAINE,14612,"GRAND MAINE",,47.467608,-0.593025,,,0,,,1
GDMAIN-E,15461,"GRAND MAINE",,47.467398,-0.593580,,,0,,,1
GDMOTTAY,327252,"GRAND MOTTAY",,47.575797,-0.477639,,,0,,,0
GDMOTT-E,431561,"GRAND MOTTAY",,47.575729,-0.477508,,,0,,,0
GDPERI-E,4875,"GRAND PERIGNE",,47.473909,-0.614659,,,0,,,1
GDPERIGN,13901,"GRAND PERIGNE",,47.473809,-0.614664,,,0,,,1
GDPRES-E,18745,"GRAND PRESSOIR",,47.399489,-0.528167,,,0,,,0
GDPRESSO,39547,"GRAND PRESSOIR",,47.399434,-0.527715,,,0,,,1
GEMMET-E,5906,"GEMMETRIE ESAIP",,47.463218,-0.499321,,,0,,,1
GEMMETR,27273,"GEMMETRIE ESAIP",,47.463176,-0.499144,,,0,,,1
GENDRIE,833019,"GENDRIE",,47.498948,-0.324872,,,0,,,0
GENDRI-E,787054,"GENDRIE",,47.498822,-0.324752,,,0,,,0
GENETI-E,30451,"GENETIERE",,47.494680,-0.440709,,,0,,,0
GENETIER,30363,"GENETIERE",,47.495005,-0.442515,,,0,,,0
GENIE,17276,"GENIE",,47.457984,-0.563909,,,0,,,1
GENIE-E,570531,"GENIE",,47.458164,-0.563862,,,0,,,1
GENTR-E,30843,"GENTRIC",,47.447939,-0.485186,,,0,,,0
GENTRIC,45617,"GENTRIC",,47.447382,-0.485716,,,0,,,0
GERI25,4572,"GRANDS RUAUX",,47.565824,-0.555758,,,0,,,0
GERI25-E,19686,"GRANDS RUAUX",,47.565971,-0.555452,,,0,,,0
GERICA-E,2160,"GERICAULT",,47.459861,-0.523681,,,0,,,1
GERICAUL,9434,"GERICAULT",,47.460105,-0.524604,,,0,,,1
GGESSAND,18970,"GEORGE SAND",,47.433139,-0.519621,,,0,,,1
GGSAND-E,36947,"GEORGE SAND",,47.433340,-0.519533,,,0,,,1
GILLIE-E,13563,"GILLIER",,47.474962,-0.525317,,,0,,,1
GILLIER,4265,"GILLIER",,47.475051,-0.525888,,,0,,,1
GIRAD-E,53995,"GIRARDEAU",,47.436438,-0.520408,,,0,,,1
GIRARD,111619,"GIRARD",,47.490591,-0.581697,,,0,,,0
GIRARDE,24763,"GIRARDEAU",,47.436629,-0.520933,,,0,,,1
GIRARD-E,793256,"GIRARD",,47.490633,-0.581885,,,0,,,0
GIRAUD,5136,"GIRAUDIÈRE",,47.521253,-0.436080,,,0,,,0
GLAND,863930,"LA GLAND",,47.403560,-0.658398,,,0,,,0
GLYCIN-E,28945,"GLYCINES",,47.498834,-0.523860,,,0,,,0
GLYCINES,2847,"GLYCINES",,47.499006,-0.523890,,,0,,,0
